,WHO Region,ISO3,WHO Country Name,City or Locality,Measurement Year,NO2 (μg/m3),NO2 temporal coverage (%),Population,Average NO2
8983,European Region,FRA,France,Aytre,2019,8.07,95.26255708,67388001.0,16.986736842105262
8984,European Region,FRA,France,Baie Mahault,2019,7.76,99.01826484,67388001.0,16.986736842105262
8985,European Region,FRA,France,Bar-Le-Duc,2019,15.01,94.38356164,67388001.0,16.986736842105262
8986,European Region,FRA,France,Basse-Terre,2019,12.96,96.49543379,67388001.0,16.986736842105262
8987,European Region,FRA,France,Bassens,2019,14.41,99.38356164,67388001.0,16.986736842105262
8988,European Region,FRA,France,Bastia,2019,11.77,96.7579908633333,67388001.0,16.986736842105262
8989,European Region,FRA,France,Bayonne,2019,14.34,94.82876712,67388001.0,16.986736842105262
8990,European Region,FRA,France,Beauvais,2019,28.26,91.83789954,67388001.0,16.986736842105262
8991,European Region,FRA,France,Belfort,2019,22.59,97.44292237,67388001.0,16.986736842105262
8992,European Region,FRA,France,Besancon,2019,19.63,98.21347032,67388001.0,16.986736842105262
8993,European Region,FRA,France,Betheny,2019,13.41,96.87214612,67388001.0,16.986736842105262
8994,European Region,FRA,France,Bethune,2019,14.19,98.74429224,67388001.0,16.986736842105262
8995,European Region,FRA,France,Biarritz,2019,12.63,99.36073059,67388001.0,16.986736842105262
8996,European Region,FRA,France,Billere,2019,11.56,97.956621,67388001.0,16.986736842105262
8997,European Region,FRA,France,Blagnac,2019,20.99,98.39041096,67388001.0,16.986736842105262
8998,European Region,FRA,France,Blois,2019,8.78,99.80593607,67388001.0,16.986736842105262
8999,European Region,FRA,France,Bobigny,2019,28.04,97.14611872,67388001.0,16.986736842105262
9000,European Region,FRA,France,Bordeaux,2019,16.7,95.342465755,67388001.0,16.986736842105262
9001,European Region,FRA,France,Bouguenais,2019,15.67,99.6347032,67388001.0,16.986736842105262
9002,European Region,FRA,France,Bourg-En-Bresse,2019,15.08,98.73287671,67388001.0,16.986736842105262
9003,European Region,FRA,France,Bourg-Les-Valence,2019,30.81,98.93835616,67388001.0,16.986736842105262
9004,European Region,FRA,France,Bourges,2019,12.06,98.675799085,67388001.0,16.986736842105262
9005,European Region,FRA,France,Brest,2019,18.94,98.675799085,67388001.0,16.986736842105262
9006,European Region,FRA,France,Brive-La-Gaillarde,2019,12.8,96.21004566,67388001.0,16.986736842105262
9007,European Region,FRA,France,Caen,2019,19.47,98.15068493,67388001.0,16.986736842105262
9008,European Region,FRA,France,Calais,2019,14.38,94.18949772,67388001.0,16.986736842105262
9009,European Region,FRA,France,Cannes,2019,20.21,95.02283105,67388001.0,16.986736842105262
9010,European Region,FRA,France,Canton Du Port,2019,13.8,98.75570776,67388001.0,16.986736842105262
9011,European Region,FRA,France,Cappelle-La-Grande,2019,13.47,94.96575342,67388001.0,16.986736842105262
9012,European Region,FRA,France,Carling,2019,15.66,98.18493151,67388001.0,16.986736842105262
9013,European Region,FRA,France,Cartignies,2019,6.14,94.76027397,67388001.0,16.986736842105262
9014,European Region,FRA,France,Castres,2019,7.22,94.8630137,67388001.0,16.986736842105262
9015,European Region,FRA,France,Cayenne,2019,3.3,98.80136986,67388001.0,16.986736842105262
9016,European Region,FRA,France,Cerise,2019,9.54,98.40182648,67388001.0,16.986736842105262
9017,European Region,FRA,France,Chalampe,2019,21.26,99.7716895,67388001.0,16.986736842105262
9018,European Region,FRA,France,Chalon-Sur-Saone,2019,24.29,96.40410959,67388001.0,16.986736842105262
9019,European Region,FRA,France,Chalons-En-Champagne,2019,12.5,97.8196347,67388001.0,16.986736842105262
9020,European Region,FRA,France,Chamalieres,2019,27.8,99.92009132,67388001.0,16.986736842105262
9021,European Region,FRA,France,Chambery,2019,21.22,97.4238965,67388001.0,16.986736842105262
9022,European Region,FRA,France,Chamonix-Mont-Blanc,2019,31.17,99.73173516,67388001.0,16.986736842105262
9023,European Region,FRA,France,Champ-Sur-Drac,2019,14.55,99.28082192,67388001.0,16.986736842105262
9024,European Region,FRA,France,Champforgeuil,2019,17.14,93.90410959,67388001.0,16.986736842105262
9025,European Region,FRA,France,Champigny-Sur-Marne,2019,26.33,96.33561644,67388001.0,16.986736842105262
9026,European Region,FRA,France,Charleville-Mezieres,2019,14.75,98.53881279,67388001.0,16.986736842105262
9027,European Region,FRA,France,Chartres,2019,19.46,98.89269406,67388001.0,16.986736842105262
9028,European Region,FRA,France,Chateauroux,2019,8.86,98.84703196,67388001.0,16.986736842105262
9029,European Region,FRA,France,Cherbourg-Octeville,2019,12.96,98.36757991,67388001.0,16.986736842105262
9030,European Region,FRA,France,Cholet,2019,9.87,99.73744292,67388001.0,16.986736842105262
9031,European Region,FRA,France,Clermont-Ferrand,2019,23.36,99.515981734,67388001.0,16.986736842105262
9032,European Region,FRA,France,Colmar,2019,25.16,98.52739726,67388001.0,16.986736842105262
9033,European Region,FRA,France,Contes,2019,16.87,98.57305936,67388001.0,16.986736842105262
9034,European Region,FRA,France,Corse,2019,32.11,96.76940639,67388001.0,16.986736842105262
9035,European Region,FRA,France,Creil,2019,20.4,93.66438356,67388001.0,16.986736842105262
9036,European Region,FRA,France,Crolles,2019,14.6,98.45890411,67388001.0,16.986736842105262
9037,European Region,FRA,France,Damparis,2019,11.69,96.99771689,67388001.0,16.986736842105262
9038,European Region,FRA,France,Dax,2019,11.55,97.62557078,67388001.0,16.986736842105262
9039,European Region,FRA,France,Dieppe,2019,32.94,98.51598174,67388001.0,16.986736842105262
9040,European Region,FRA,France,Dijon,2019,18.57,97.3630136966666,67388001.0,16.986736842105262
9041,European Region,FRA,France,Dole,2019,13.37,98.59589041,67388001.0,16.986736842105262
9042,European Region,FRA,France,Donges,2019,7.76,98.43607306,67388001.0,16.986736842105262
9043,European Region,FRA,France,Douai,2019,15.93,97.4086758,67388001.0,16.986736842105262
9044,European Region,FRA,France,Dreux,2019,10.61,99.01826484,67388001.0,16.986736842105262
9045,European Region,FRA,France,Dunkerque,2019,15.86,92.23173516,67388001.0,16.986736842105262
9046,European Region,FRA,France,Echirolles,2019,37.52,98.92694064,67388001.0,16.986736842105262
9047,European Region,FRA,France,Epernay,2019,23.93,99.49771689,67388001.0,16.986736842105262
9048,European Region,FRA,France,Epinal,2019,12.6,99.34931507,67388001.0,16.986736842105262
9049,European Region,FRA,France,Evreux,2019,13.02,99.48630137,67388001.0,16.986736842105262
9050,European Region,FRA,France,Evry,2019,23.75,93.77853881,67388001.0,16.986736842105262
9051,European Region,FRA,France,Fleville-Devant-Nancy,2019,17.34,95.76484018,67388001.0,16.986736842105262
9052,European Region,FRA,France,Fontainebleau,2019,5.41,97.78538813,67388001.0,16.986736842105262
9053,European Region,FRA,France,Forbach,2019,17.95,91.87214612,67388001.0,16.986736842105262
9054,European Region,FRA,France,Fos-Sur-Mer,2019,11.55,93.10502283,67388001.0,16.986736842105262
9055,European Region,FRA,France,Frossay,2019,5.05,99.53196347,67388001.0,16.986736842105262
9056,European Region,FRA,France,Gaillard,2019,15.68,93.69863014,67388001.0,16.986736842105262
9057,European Region,FRA,France,Gap,2019,22.99,98.95547945,67388001.0,16.986736842105262
9058,European Region,FRA,France,Gardanne,2019,22.5,99.15525114,67388001.0,16.986736842105262
9059,European Region,FRA,France,Gennevilliers,2019,28.3,94.50913242,67388001.0,16.986736842105262
9060,European Region,FRA,France,Gironde,2019,40.19,98.51598174,67388001.0,16.986736842105262
9061,European Region,FRA,France,Gonesse,2019,23.03,99.69178082,67388001.0,16.986736842105262
9062,European Region,FRA,France,Gonfreville-L'orcher,2019,13.59,97.5,67388001.0,16.986736842105262
9063,European Region,FRA,France,Grande-Synthe,2019,17.57,99.32648402,67388001.0,16.986736842105262
9064,European Region,FRA,France,Grenoble,2019,30.0,99.57191781,67388001.0,16.986736842105262
